accX,accy,accZ,gyroX,gyroY,gyroZ,flex1,flex2,flex3,mag,count,label
0.1053,0.0082,-0.0358,-0.0148,-0.0047,-0.0296,0.0002,0.0002,0.0,0.0743,34.0,3
0.0722,0.0123,-0.0106,-0.0142,0.0032,-0.0265,0.0002,0.0001,0.0,0.0494,34.0,3
0.0918,-0.0015,0.0241,-0.0225,-0.0221,-0.015,0.0002,0.0002,0.0,0.0632,34.0,3
0.0722,0.0123,-0.0106,-0.0142,0.0032,-0.0265,0.0002,0.0001,0.0,0.0494,35.0,3
0.0918,-0.0015,0.0241,-0.0225,-0.0221,-0.015,0.0002,0.0002,0.0,0.0632,35.0,3
0.0808,-0.0035,-0.0618,0.0095,-0.1312,0.0271,0.0,0.0002,0.2733,0.0678,35.0,3
-0.0237,-0.0044,-0.0621,0.0238,-0.2072,0.0234,0.0003,0.0002,0.0,0.0444,35.0,3
0.344,0.0708,0.0039,-0.0586,-0.1623,0.0454,0.0,0.0002,0.0,0.2341,35.0,3
0.2249,-0.1122,-0.0356,-0.0592,-0.0837,0.0303,0.0002,0.0001,0.0,0.1693,35.0,3
0.2024,-0.0885,-0.0406,0.0499,0.0205,0.0107,0.0001,0.0001,0.0,0.1497,35.0,3
0.1518,0.0067,-0.0267,0.0173,0.0011,0.0058,0.0003,0.0001,0.0,0.1029,35.0,3
0.1695,-0.0365,-0.0392,-0.0187,-0.0092,0.0009,0.0001,0.0002,0.0,0.1185,35.0,3
0.18,-0.0449,-0.032,-0.0045,0.0031,0.0005,0.0002,0.0001,0.0,0.1255,35.0,3
0.1596,-0.0098,-0.0209,-0.0005,0.0201,0.0016,0.0001,0.0002,0.0,0.1075,35.0,3
0.1217,-0.0266,-0.0116,0.0018,0.0064,0.0071,0.0002,0.0001,0.0,0.0834,35.0,3
0.2149,-0.0202,0.0703,0.0071,-0.0036,0.0049,0.0001,0.0003,0.0,0.1514,35.0,3
0.4032,-0.1189,-0.0037,0.0487,0.1686,-0.0333,0.0002,0.0001,0.57,0.2802,35.0,3
-0.2847,0.0245,-0.0083,0.2195,0.27,-0.0027,0.0001,0.0002,1.0,0.1906,35.0,3
0.1441,0.1533,-0.0428,-0.0293,-0.1069,0.0201,0.0002,0.0005,1.0,0.1432,35.0,3
0.0571,-0.1157,-0.0792,-0.0373,-0.0981,0.0009,0.0002,0.0005,0.9133,0.1009,35.0,3
0.0964,0.0113,-0.1039,0.0307,-0.1014,-0.0014,0.0002,0.0002,0.0,0.0948,35.0,3
0.182,0.077,-0.042,-0.058,-0.1377,0.0015,0.0002,0.0002,0.0,0.1347,35.0,3
0.1999,-0.0488,-0.0455,-0.126,0.0289,0.0035,0.0002,0.0002,0.0,0.1405,35.0,3
0.1469,-0.116,0.0071,-0.0436,0.0347,0.0124,0.0002,0.0001,0.0,0.1249,35.0,3
0.113,-0.0343,0.0107,0.0414,-0.0005,0.0098,0.0001,0.0002,0.0,0.0791,35.0,3
0.1403,-0.0046,-0.0101,0.0047,-0.0121,0.0164,0.0002,0.0001,0.0,0.0939,35.0,3
0.1706,-0.0581,-0.0286,0.0002,-0.0094,0.0122,0.0001,0.0002,0.0,0.1217,35.0,3
0.1439,-0.0485,-0.0282,0.0161,0.005,0.0066,0.0002,0.0002,0.0,0.103,35.0,3
0.1422,-0.0254,-0.0184,-0.0014,-0.0067,0.0112,0.0001,0.0002,0.0,0.0971,35.0,3
0.148,-0.0433,-0.0109,-0.0079,-0.0035,0.0137,0.0003,0.0001,0.0,0.1031,35.0,3
0.1402,-0.0435,-0.0132,0.0088,-0.0113,0.0162,0.0001,0.0002,0.0,0.0983,35.0,3
0.1508,-0.0457,-0.0315,0.003,-0.0056,0.0146,0.0002,0.0001,0.0,0.1071,35.0,3
0.1512,-0.061,-0.0342,0.0083,0.0008,0.0149,0.0001,0.0002,0.0,0.1111,35.0,3
0.0571,-0.1157,-0.0792,-0.0373,-0.0981,0.0009,0.0002,0.0005,0.9133,0.1009,36.0,3
0.0964,0.0113,-0.1039,0.0307,-0.1014,-0.0014,0.0002,0.0002,0.0,0.0948,36.0,3
0.182,0.077,-0.042,-0.058,-0.1377,0.0015,0.0002,0.0002,0.0,0.1347,36.0,3
0.1999,-0.0488,-0.0455,-0.126,0.0289,0.0035,0.0002,0.0002,0.0,0.1405,36.0,3
0.1469,-0.116,0.0071,-0.0436,0.0347,0.0124,0.0002,0.0001,0.0,0.1249,36.0,3
0.113,-0.0343,0.0107,0.0414,-0.0005,0.0098,0.0001,0.0002,0.0,0.0791,36.0,3
0.1403,-0.0046,-0.0101,0.0047,-0.0121,0.0164,0.0002,0.0001,0.0,0.0939,36.0,3
0.1706,-0.0581,-0.0286,0.0002,-0.0094,0.0122,0.0001,0.0002,0.0,0.1217,36.0,3
0.1439,-0.0485,-0.0282,0.0161,0.005,0.0066,0.0002,0.0002,0.0,0.103,36.0,3
0.1422,-0.0254,-0.0184,-0.0014,-0.0067,0.0112,0.0001,0.0002,0.0,0.0971,36.0,3
0.148,-0.0433,-0.0109,-0.0079,-0.0035,0.0137,0.0003,0.0001,0.0,0.1031,36.0,3
0.1402,-0.0435,-0.0132,0.0088,-0.0113,0.0162,0.0001,0.0002,0.0,0.0983,36.0,3
0.1508,-0.0457,-0.0315,0.003,-0.0056,0.0146,0.0002,0.0001,0.0,0.1071,36.0,3
0.1512,-0.061,-0.0342,0.0083,0.0008,0.0149,0.0001,0.0002,0.0,0.1111,36.0,3
0.0401,-0.0182,-0.026,0.0015,-0.0344,0.0106,0.0,0.0006,1.0,0.0341,36.0,3
0.1418,-0.0394,-0.0598,-0.0232,-0.0466,0.0057,0.0003,0.0002,0.1067,0.1059,36.0,3
0.2641,-0.0292,-0.0439,-0.048,0.0236,0.0033,0.0002,0.0002,0.0,0.1796,36.0,3
0.0985,-0.0543,-0.0095,-0.0792,0.0644,-0.0109,0.0003,0.0002,0.0,0.0752,36.0,3
0.0944,-0.0698,0.026,-0.0656,0.0311,0.0059,0.0001,0.0002,0.0,0.0802,36.0,3
0.1113,-0.0911,0.0172,-0.0233,0.0114,0.0093,0.0002,0.0002,0.0,0.0966,36.0,3
0.1208,-0.0802,-0.0024,-0.0081,0.022,0.0069,0.0001,0.0002,0.0,0.0967,36.0,3
0.1159,-0.078,0.0045,-0.0021,0.0172,0.0046,0.0002,0.0002,0.0,0.0932,36.0,3
0.0957,-0.0819,0.0096,-0.0048,0.0022,-0.0019,0.0001,0.0002,0.0,0.0842,36.0,3
0.1324,-0.0723,0.0075,-0.009,-0.0147,0.0016,0.0002,0.0002,0.0,0.1007,36.0,3
0.1273,-0.0869,0.0,0.0018,0.0064,-0.0017,0.0002,0.0002,0.0,0.1028,36.0,3
0.0931,-0.0584,0.0017,0.0059,-0.0111,-0.0007,0.0002,0.0002,0.0,0.0733,36.0,3
0.1161,-0.0673,0.0051,-0.0165,-0.0369,0.0065,0.0002,0.0001,0.0,0.0895,36.0,3
0.1515,-0.0922,-0.005,-0.0102,-0.0115,0.0025,0.0002,0.0002,0.0,0.1182,36.0,3
0.1275,-0.0877,-0.0007,0.0098,-0.0034,0.0026,0.0002,0.0001,0.0,0.1032,36.0,3
0.1272,-0.0681,-0.0016,0.0153,-0.0035,0.0035,0.0002,0.0002,0.0,0.0962,36.0,3
0.2641,-0.0292,-0.0439,-0.048,0.0236,0.0033,0.0002,0.0002,0.0,0.1796,37.0,3
0.0985,-0.0543,-0.0095,-0.0792,0.0644,-0.0109,0.0003,0.0002,0.0,0.0752,37.0,3
0.0944,-0.0698,0.026,-0.0656,0.0311,0.0059,0.0001,0.0002,0.0,0.0802,37.0,3
0.1113,-0.0911,0.0172,-0.0233,0.0114,0.0093,0.0002,0.0002,0.0,0.0966,37.0,3
0.1208,-0.0802,-0.0024,-0.0081,0.022,0.0069,0.0001,0.0002,0.0,0.0967,37.0,3
0.1159,-0.078,0.0045,-0.0021,0.0172,0.0046,0.0002,0.0002,0.0,0.0932,37.0,3
0.0957,-0.0819,0.0096,-0.0048,0.0022,-0.0019,0.0001,0.0002,0.0,0.0842,37.0,3
0.1324,-0.0723,0.0075,-0.009,-0.0147,0.0016,0.0002,0.0002,0.0,0.1007,37.0,3
0.1273,-0.0869,0.0,0.0018,0.0064,-0.0017,0.0002,0.0002,0.0,0.1028,37.0,3
0.0931,-0.0584,0.0017,0.0059,-0.0111,-0.0007,0.0002,0.0002,0.0,0.0733,37.0,3
0.1161,-0.0673,0.0051,-0.0165,-0.0369,0.0065,0.0002,0.0001,0.0,0.0895,37.0,3
0.1515,-0.0922,-0.005,-0.0102,-0.0115,0.0025,0.0002,0.0002,0.0,0.1182,37.0,3
0.1275,-0.0877,-0.0007,0.0098,-0.0034,0.0026,0.0002,0.0001,0.0,0.1032,37.0,3
0.1272,-0.0681,-0.0016,0.0153,-0.0035,0.0035,0.0002,0.0002,0.0,0.0962,37.0,3
0.066,-0.0579,-0.006,0.0385,-0.0146,0.0437,0.0001,0.0587,1.0,0.0587,37.0,3
0.0547,-0.121,-0.063,0.0463,0.0015,0.0368,0.0003,0.0005,1.0,0.098,37.0,3
0.0991,-0.0628,-0.0443,0.0412,-0.0648,0.035,0.0001,0.0003,1.0,0.0836,37.0,3
0.0601,-0.0502,-0.0428,0.0152,-0.066,0.0164,0.0003,0.0002,0.4067,0.0595,37.0,3
0.1356,-0.0234,-0.0248,-0.0219,-0.0779,0.0231,0.0001,0.0002,0.0,0.0932,37.0,3
0.1421,-0.0676,0.0151,-0.0548,0.017,0.0373,0.0003,0.0001,0.0,0.1054,37.0,3
0.1073,-0.1006,0.0118,-0.0346,0.0081,0.0227,0.0,0.0002,0.0,0.0984,37.0,3
0.1084,-0.1094,0.0187,-0.0024,0.0036,0.0314,0.0003,0.0001,0.0,0.1034,37.0,3
0.1027,-0.0879,0.0238,0.0119,-0.0009,0.0271,0.0001,0.0002,0.0,0.0915,37.0,3
0.1301,-0.1004,0.01,-0.0062,-0.0062,0.0236,0.0003,0.0002,0.0,0.1097,37.0,3
0.1272,-0.1278,0.0045,0.001,-0.0031,0.0179,0.0,0.0002,0.0,0.1202,37.0,3
0.1391,-0.1148,-0.0022,-0.0053,-0.0039,0.0153,0.0003,0.0002,0.0,0.1202,37.0,3
0.135,-0.1315,0.0104,-0.0065,0.0084,0.0086,0.0001,0.0002,0.0,0.1258,37.0,3
0.1067,-0.131,0.0142,0.0105,0.0087,0.0048,0.0002,0.0002,0.0,0.113,37.0,3
0.0959,-0.1005,0.0225,0.0032,-0.0224,-0.002,0.0001,0.0002,0.0,0.0938,37.0,3
0.138,-0.1376,-0.0052,-0.0046,-0.0196,-0.0056,0.0002,0.0002,0.0,0.13,37.0,3
0.0601,-0.0502,-0.0428,0.0152,-0.066,0.0164,0.0003,0.0002,0.4067,0.0595,38.0,3
0.1356,-0.0234,-0.0248,-0.0219,-0.0779,0.0231,0.0001,0.0002,0.0,0.0932,38.0,3
0.1421,-0.0676,0.0151,-0.0548,0.017,0.0373,0.0003,0.0001,0.0,0.1054,38.0,3
0.1073,-0.1006,0.0118,-0.0346,0.0081,0.0227,0.0,0.0002,0.0,0.0984,38.0,3
0.1084,-0.1094,0.0187,-0.0024,0.0036,0.0314,0.0003,0.0001,0.0,0.1034,38.0,3
0.1027,-0.0879,0.0238,0.0119,-0.0009,0.0271,0.0001,0.0002,0.0,0.0915,38.0,3
0.1301,-0.1004,0.01,-0.0062,-0.0062,0.0236,0.0003,0.0002,0.0,0.1097,38.0,3
0.1272,-0.1278,0.0045,0.001,-0.0031,0.0179,0.0,0.0002,0.0,0.1202,38.0,3
0.1391,-0.1148,-0.0022,-0.0053,-0.0039,0.0153,0.0003,0.0002,0.0,0.1202,38.0,3
0.135,-0.1315,0.0104,-0.0065,0.0084,0.0086,0.0001,0.0002,0.0,0.1258,38.0,3
0.1067,-0.131,0.0142,0.0105,0.0087,0.0048,0.0002,0.0002,0.0,0.113,38.0,3
0.0959,-0.1005,0.0225,0.0032,-0.0224,-0.002,0.0001,0.0002,0.0,0.0938,38.0,3
0.138,-0.1376,-0.0052,-0.0046,-0.0196,-0.0056,0.0002,0.0002,0.0,0.13,38.0,3
0.2529,-0.1701,0.094,0.0323,0.0919,-0.0438,0.0,0.0006,0.4333,0.2126,38.0,3
0.092,-0.1536,-0.0969,0.0916,0.3509,-0.0225,0.0004,0.0004,1.0,0.1357,38.0,3
-0.2198,-0.0311,0.0529,-0.0275,0.0822,-0.0622,0.0,0.0006,1.0,0.1521,38.0,3
0.0022,-0.1664,0.0225,-0.0763,-0.0952,-0.102,0.0004,0.0005,1.0,0.1119,38.0,3
0.1037,-0.1674,-0.0109,0.0285,-0.0594,-0.0781,0.0,0.0006,1.0,0.1315,38.0,3
-0.0751,-0.0774,0.048,0.0617,-0.1707,-0.0741,0.0004,0.0004,1.0,0.0787,38.0,3
0.0748,0.0095,-0.0134,0.0065,-0.2401,-0.0755,0.0,0.0003,0.7367,0.0511,38.0,3
0.172,-0.0233,-0.0316,-0.0536,-0.1645,-0.0896,0.0003,0.0001,0.0,0.1176,38.0,3
0.2164,-0.0651,0.0125,-0.0772,-0.0476,-0.0796,0.0,0.0002,0.0,0.1509,38.0,3
0.1297,-0.1062,0.0106,-0.0508,0.0006,-0.0662,0.0004,0.0002,0.0,0.112,38.0,3
0.1311,-0.0938,-0.006,-0.0223,-0.0089,-0.0666,0.0,0.0002,0.0,0.1075,38.0,3
0.1582,-0.0879,-0.016,-0.0071,0.0009,-0.0587,0.0003,0.0001,0.0,0.1211,38.0,3
0.1256,-0.0767,-0.0051,0.0086,0.0137,-0.0573,0.0,0.0002,0.0,0.0981,38.0,3
0.0871,-0.0371,0.0039,-0.0067,-0.013,-0.0597,0.0003,0.0002,0.0,0.0632,38.0,3
0.1148,-0.0665,-0.0007,-0.0382,-0.0348,-0.0486,0.0,0.0002,0.0,0.0885,38.0,3
0.1296,-0.1043,-0.01,-0.0129,-0.0171,-0.0509,0.0002,0.0001,0.0,0.1111,38.0,3
0.1103,-0.0875,0.0087,0.001,-0.0214,-0.0501,0.0001,0.0002,0.0,0.0941,38.0,3
0.0022,-0.1664,0.0225,-0.0763,-0.0952,-0.102,0.0004,0.0005,1.0,0.1119,39.0,3
0.1037,-0.1674,-0.0109,0.0285,-0.0594,-0.0781,0.0,0.0006,1.0,0.1315,39.0,3
-0.0751,-0.0774,0.048,0.0617,-0.1707,-0.0741,0.0004,0.0004,1.0,0.0787,39.0,3
0.0748,0.0095,-0.0134,0.0065,-0.2401,-0.0755,0.0,0.0003,0.7367,0.0511,39.0,3
0.172,-0.0233,-0.0316,-0.0536,-0.1645,-0.0896,0.0003,0.0001,0.0,0.1176,39.0,3
0.2164,-0.0651,0.0125,-0.0772,-0.0476,-0.0796,0.0,0.0002,0.0,0.1509,39.0,3
0.1297,-0.1062,0.0106,-0.0508,0.0006,-0.0662,0.0004,0.0002,0.0,0.112,39.0,3
0.1311,-0.0938,-0.006,-0.0223,-0.0089,-0.0666,0.0,0.0002,0.0,0.1075,39.0,3
0.1582,-0.0879,-0.016,-0.0071,0.0009,-0.0587,0.0003,0.0001,0.0,0.1211,39.0,3
0.1256,-0.0767,-0.0051,0.0086,0.0137,-0.0573,0.0,0.0002,0.0,0.0981,39.0,3
0.0871,-0.0371,0.0039,-0.0067,-0.013,-0.0597,0.0003,0.0002,0.0,0.0632,39.0,3
0.1148,-0.0665,-0.0007,-0.0382,-0.0348,-0.0486,0.0,0.0002,0.0,0.0885,39.0,3
0.1296,-0.1043,-0.01,-0.0129,-0.0171,-0.0509,0.0002,0.0001,0.0,0.1111,39.0,3
0.1103,-0.0875,0.0087,0.001,-0.0214,-0.0501,0.0001,0.0002,0.0,0.0941,39.0,3
-0.1592,-0.1033,-0.0143,-0.0305,0.084,-0.0475,0.0004,0.0004,1.0,0.1269,39.0,3
-0.0517,-0.1098,0.0232,0.0146,-0.0707,-0.0183,0.0,0.0006,1.0,0.0823,39.0,3
0.0023,-0.101,0.0273,0.0487,-0.1583,-0.015,0.0004,0.0004,1.0,0.0697,39.0,3
0.051,-0.0607,-0.0276,0.0542,-0.2289,-0.0136,0.0,0.0003,0.69,0.0559,39.0,3
0.1451,-0.0418,-0.0527,0.0194,-0.1762,-0.0307,0.0004,0.0001,0.0,0.1066,39.0,3
0.2002,-0.0464,-0.0271,-0.0366,-0.0898,-0.0573,0.0,0.0002,0.0,0.1382,39.0,3
0.1446,-0.0591,-0.0436,-0.0926,-0.052,-0.0971,0.0004,0.0001,0.0,0.1081,39.0,3
0.21,-0.105,0.0243,-0.0964,0.0199,-0.0701,0.0,0.0002,0.0,0.1574,39.0,3
0.088,-0.131,0.0387,-0.0039,-0.0231,-0.0573,0.0004,0.0001,0.0,0.1083,39.0,3
0.1562,-0.0599,0.0011,0.0078,-0.0486,-0.0576,0.0,0.0002,0.0,0.1115,39.0,3
0.1794,-0.0759,-0.0088,-0.0255,-0.0084,-0.0664,0.0003,0.0001,0.0,0.13,39.0,3
0.1292,-0.0964,-0.0039,-0.0099,0.0195,-0.0694,0.0001,0.0002,0.0,0.1075,39.0,3
0.0864,-0.0577,0.023,-0.0028,-0.0136,-0.063,0.0003,0.0002,0.0,0.0709,39.0,3
0.1264,-0.0654,0.0078,-0.0188,-0.0329,-0.057,0.0,0.0002,0.0,0.095,39.0,3
0.1338,-0.0852,-0.0039,-0.0102,-0.0167,-0.0565,0.0003,0.0002,0.0,0.1058,39.0,3
0.1152,-0.0872,-0.0008,0.0014,-0.0086,-0.057,0.0,0.0002,0.0,0.0963,39.0,3
0.0023,-0.101,0.0273,0.0487,-0.1583,-0.015,0.0004,0.0004,1.0,0.0697,40.0,3
0.051,-0.0607,-0.0276,0.0542,-0.2289,-0.0136,0.0,0.0003,0.69,0.0559,40.0,3
0.1451,-0.0418,-0.0527,0.0194,-0.1762,-0.0307,0.0004,0.0001,0.0,0.1066,40.0,3
0.2002,-0.0464,-0.0271,-0.0366,-0.0898,-0.0573,0.0,0.0002,0.0,0.1382,40.0,3
0.1446,-0.0591,-0.0436,-0.0926,-0.052,-0.0971,0.0004,0.0001,0.0,0.1081,40.0,3
0.21,-0.105,0.0243,-0.0964,0.0199,-0.0701,0.0,0.0002,0.0,0.1574,40.0,3
0.088,-0.131,0.0387,-0.0039,-0.0231,-0.0573,0.0004,0.0001,0.0,0.1083,40.0,3
0.1562,-0.0599,0.0011,0.0078,-0.0486,-0.0576,0.0,0.0002,0.0,0.1115,40.0,3
0.1794,-0.0759,-0.0088,-0.0255,-0.0084,-0.0664,0.0003,0.0001,0.0,0.13,40.0,3
0.1292,-0.0964,-0.0039,-0.0099,0.0195,-0.0694,0.0001,0.0002,0.0,0.1075,40.0,3
0.0864,-0.0577,0.023,-0.0028,-0.0136,-0.063,0.0003,0.0002,0.0,0.0709,40.0,3
0.1264,-0.0654,0.0078,-0.0188,-0.0329,-0.057,0.0,0.0002,0.0,0.095,40.0,3
0.1338,-0.0852,-0.0039,-0.0102,-0.0167,-0.0565,0.0003,0.0002,0.0,0.1058,40.0,3
0.1152,-0.0872,-0.0008,0.0014,-0.0086,-0.057,0.0,0.0002,0.0,0.0963,40.0,3
0.0748,-0.0802,-0.0275,0.0422,-0.0699,-0.0381,0.0004,0.0001,1.0,0.0754,40.0,3
0.0517,-0.0364,-0.0233,0.0171,-0.1083,-0.0622,0.0,0.0003,0.52,0.0449,40.0,3
0.1121,-0.0458,-0.0275,-0.0194,-0.1255,-0.0834,0.0004,0.0001,0.0,0.0828,40.0,3
0.1464,-0.0518,-0.0234,-0.0424,-0.0854,-0.0869,0.0,0.0003,0.0,0.1047,40.0,3
0.1256,-0.0652,0.0198,-0.0331,-0.0726,-0.0768,0.0004,0.0001,0.0,0.0952,40.0,3
0.1486,-0.0512,0.0106,-0.0309,-0.0552,-0.0716,0.0,0.0003,0.0,0.105,40.0,3
0.1561,-0.0734,-0.0021,-0.0231,-0.0266,-0.0756,0.0004,0.0001,0.0,0.115,40.0,3
0.111,-0.0553,-0.0189,-0.0032,-0.0165,-0.0852,0.0,0.0002,0.0,0.0837,40.0,3
0.1241,-0.0225,0.0147,-0.0292,-0.0371,-0.085,0.0004,0.0001,0.0,0.0847,40.0,3
0.148,-0.066,-0.016,-0.027,-0.0271,-0.0859,0.0,0.0002,0.0,0.1086,40.0,3
0.1309,-0.0487,-0.0131,-0.0029,-0.0157,-0.0849,0.0003,0.0001,0.0,0.0935,40.0,3
0.1253,-0.0105,0.0027,-0.0088,-0.0262,-0.0857,0.0,0.0002,0.0,0.0839,40.0,3
0.1109,-0.0083,0.0037,-0.0196,-0.0389,-0.0792,0.0003,0.0001,0.0,0.0742,40.0,3
0.1424,-0.0237,-0.0288,0.0072,-0.0148,-0.0635,0.0,0.0002,0.0,0.0981,40.0,3
0.1041,0.0071,0.0088,0.0301,-0.0123,-0.0486,0.0003,0.0001,0.0,0.0698,40.0,3
0.1673,-0.02,0.0331,0.0281,-0.0224,-0.0604,0.0,0.0002,0.0,0.1145,40.0,3
0.0975,-0.0125,-0.0153,0.0029,-0.0054,-0.0242,0.0003,0.0001,0.0,0.0663,41.0,3
0.1323,-0.025,-0.0185,-0.003,-0.0164,-0.0242,0.0,0.0002,0.0,0.0906,41.0,3
0.1388,-0.0299,-0.0209,0.0019,0.0035,-0.0317,0.0004,0.0001,0.0,0.0956,41.0,3
0.1233,-0.0072,-0.0279,0.0022,0.0109,-0.0301,0.0,0.0002,0.0,0.0844,41.0,3
0.1101,-0.0061,-0.0182,-0.0064,0.0045,-0.0273,0.0004,0.0001,0.0,0.0745,41.0,3
0.111,-0.0001,-0.0029,-0.0107,-0.0135,-0.0237,0.0,0.0002,0.0,0.0741,41.0,3
0.1132,-0.0209,-0.0134,-0.0027,-0.0008,-0.0185,0.0003,0.0001,0.0,0.0773,41.0,3
0.1016,-0.0117,-0.0124,0.004,-0.0015,-0.0157,0.0,0.0002,0.0,0.0687,41.0,3
0.1026,-0.0137,-0.0101,-0.0029,-0.0163,-0.0177,0.0004,0.0001,0.0,0.0694,41.0,3
0.1244,-0.0354,-0.0132,0.0038,-0.0058,-0.0204,0.0,0.0003,0.0,0.0866,41.0,3
0.155,-0.0308,-0.0109,0.0136,0.012,-0.03,0.0003,0.0001,0.0,0.1056,41.0,3
0.1502,-0.0283,-0.0336,0.0166,0.0672,-0.0372,0.0,0.0002,0.0,0.1043,41.0,3
0.1117,-0.0062,-0.0372,0.0221,0.1007,-0.0274,0.0003,0.0002,0.0,0.0786,41.0,3
0.0252,0.0228,0.0122,0.0069,0.036,-0.0262,0.0,0.0004,0.3933,0.0241,41.0,3
0.0869,-0.014,0.005,-0.0092,0.0186,-0.0206,0.0003,0.0004,0.9167,0.0588,41.0,3
0.072,-0.0155,-0.0284,0.011,0.0434,-0.0091,0.0,0.0005,1.0,0.0526,41.0,3
0.0294,-0.0244,-0.0132,0.0368,0.0603,0.001,0.0003,0.0005,1.0,0.0269,41.0,3
0.0201,0.0217,0.0147,0.0511,-0.0194,0.0018,0.0,0.0005,1.0,0.022,41.0,3
0.0952,0.0238,-0.0391,0.0149,-0.015,-0.0073,0.0002,0.0377,1.0,0.0704,41.0,3
0.1156,-0.0065,-0.0615,0.0095,0.0573,-0.0049,0.0001,0.0821,1.0,0.0874,41.0,3
0.045,0.0062,-0.0214,0.02,0.047,-0.0056,0.0003,0.0896,1.0,0.0335,41.0,3
0.0139,0.0137,-0.0234,-0.0055,-0.0029,-0.0081,0.0001,0.0854,1.0,0.0203,41.0,3
0.0903,-0.0104,-0.0465,-0.0176,0.0235,-0.0112,0.0002,0.0852,1.0,0.0681,41.0,3
0.0445,-0.0122,-0.0212,-0.0095,0.0355,-0.0143,0.0001,0.0825,1.0,0.0339,41.0,3
0.056,-0.0125,-0.0077,-0.0075,0.0194,-0.0118,0.0002,0.0825,1.0,0.0386,41.0,3
0.0527,-0.0144,-0.0074,-0.0045,0.0302,-0.015,0.0002,0.0818,1.0,0.0368,41.0,3
0.0505,-0.007,0.0032,-0.0066,0.027,-0.0158,0.0001,0.0817,1.0,0.0341,41.0,3
0.0379,-0.0116,0.0193,-0.0039,0.023,-0.0154,0.0002,0.081,1.0,0.0294,41.0,3
0.03,-0.0183,0.0032,-0.0021,0.0266,-0.0149,0.0001,0.0802,1.0,0.0235,41.0,3
0.0193,0.0008,-0.0044,-0.0011,0.0246,-0.0127,0.0002,0.0779,1.0,0.0132,41.0,3
0.0039,-0.028,0.0182,-0.0037,0.0287,-0.0025,0.0004,0.0004,1.0,0.0224,42.0,3
-0.0119,-0.0143,0.026,0.0044,0.0146,-0.0035,0.0001,0.0006,1.0,0.0213,42.0,3
-0.0141,-0.0198,0.0267,-0.0022,-0.0007,-0.0049,0.0003,0.0005,1.0,0.0241,42.0,3
-0.0515,-0.0283,0.0394,0.0069,-0.0419,-0.0022,0.0001,0.0005,1.0,0.0472,42.0,3
-0.011,-0.021,0.0129,0.0096,-0.0747,0.0036,0.0003,0.0004,0.5733,0.018,42.0,3
-0.0103,-0.0188,0.0208,0.0099,-0.0771,0.0036,0.0001,0.0002,0.0,0.0199,42.0,3
0.0378,-0.0125,-0.026,0.0029,-0.0732,0.0026,0.0003,0.0002,0.0,0.0317,42.0,3
0.0584,0.0013,-0.0084,-0.0118,-0.0641,-0.0011,0.0001,0.0002,0.0,0.0394,42.0,3
0.0924,-0.0254,0.0234,-0.0286,-0.022,-0.0016,0.0002,0.0002,0.0,0.0658,42.0,3
0.063,-0.0471,0.0275,-0.0018,0.0033,-0.0037,0.0001,0.0002,0.0,0.0555,42.0,3
0.0673,-0.0018,-0.0021,0.0089,0.0394,-0.0047,0.0002,0.0002,0.0,0.0449,42.0,3
0.0614,0.0005,-0.0027,-0.0037,0.0728,-0.0111,0.0002,0.0001,0.0,0.041,42.0,3
0.0311,-0.0147,0.0092,0.0042,0.096,-0.0117,0.0002,0.0004,0.0,0.0237,42.0,3
-0.0548,0.0259,0.0195,0.0148,0.0695,0.0025,0.0002,0.0004,0.35,0.0425,42.0,3
0.013,0.0121,-0.0148,-0.0171,0.0603,0.0106,0.0002,0.0005,1.0,0.0154,42.0,3
-0.0082,-0.0388,-0.0034,0.0017,0.0663,0.0195,0.0002,0.0004,1.0,0.0266,42.0,3
-0.0317,-0.0195,0.019,0.0176,0.0542,0.0209,0.0001,0.0006,1.0,0.0279,42.0,3
-0.0196,-0.0194,0.0126,0.0002,0.0324,0.0166,0.0002,0.0433,1.0,0.0202,42.0,3
-0.0258,-0.031,0.0211,-0.0028,0.0376,0.0149,0.0001,0.0526,1.0,0.0304,42.0,3
-0.0407,-0.0197,0.0321,-0.0015,0.0284,0.0175,0.0002,0.061,1.0,0.037,42.0,3
-0.0275,-0.0265,0.0178,-0.0032,0.0137,0.02,0.0001,0.0644,1.0,0.0281,42.0,3
-0.0098,-0.0305,0.0294,-0.0018,0.0299,0.0175,0.0003,0.0656,1.0,0.029,42.0,3
-0.0362,-0.0359,0.044,0.0033,0.0217,0.0156,0.0,0.0662,1.0,0.0449,42.0,3
-0.0397,-0.0291,0.0405,0.0008,0.0172,0.0135,0.0003,0.066,1.0,0.0425,42.0,3
-0.0414,-0.0232,0.042,0.0016,0.0137,0.0137,0.0,0.0655,1.0,0.0423,42.0,3
-0.037,-0.0252,0.0308,0.0009,0.0164,0.0135,0.0003,0.0664,1.0,0.0362,42.0,3
-0.0508,-0.0193,0.0293,0.004,-0.0018,0.0171,0.0,0.066,1.0,0.0412,42.0,3
-0.0324,-0.0226,0.0188,-0.0052,-0.008,0.0194,0.0003,0.0662,1.0,0.0292,42.0,3
-0.0363,-0.0386,0.014,0.0023,0.0037,0.0229,0.0,0.0661,1.0,0.0365,42.0,3
-0.026,-0.026,0.0088,0.0106,0.0048,0.0237,0.0003,0.0644,1.0,0.0252,42.0,3
